Brand_ID	ProductLabel	CurrencyKey	UnitProce_EUR	SCD_EffectiveDate	ETL_LoadID	ETL_CreateDate	ETL_ModifiedDate
ctoso0000575	0406026	7	7.7372	07-01-2016		11-29-2018	04-16-2019
ctoso0000576	0406027	7	5.3612	01-01-2012		11-29-2018	04-16-2019
ctoso0000576	0406027	7	5.7051	07-01-2012		11-29-2018	04-16-2019
ctoso0000576	0406027	7	5.8112	07-01-2013		11-29-2018	04-16-2019
ctoso0000576	0406027	7	5.9409	07-01-2014		11-29-2018	04-16-2019
ctoso0000576	0406027	7	7.556	07-01-2015		11-29-2018	04-16-2019
ctoso0000576	0406027	7	7.7372	07-01-2016		11-29-2018	04-16-2019
ctoso0000577	0406028	7	40.2131	01-01-2012		11-29-2018	04-16-2019
ctoso0000577	0406028	7	39.6096	07-01-2014		11-29-2018	04-16-2019
ctoso0000577	0406028	7	51.4805	07-01-2015		11-29-2018	04-16-2019
ctoso0000577	0406028	7	54.7587	07-01-2016		11-29-2018	04-16-2019
ctoso0000578	0406029	7	40.2131	01-01-2012		11-29-2018	04-16-2019
ctoso0000578	0406029	7	39.6096	07-01-2014		11-29-2018	04-16-2019
ctoso0000578	0406029	7	51.4805	07-01-2015		11-29-2018	04-16-2019
ctoso0000578	0406029	7	54.7587	07-01-2016		11-29-2018	04-16-2019
ctoso0000579	0406030	7	40.2131	01-01-2012		11-29-2018	04-16-2019
ctoso0000579	0406030	7	39.6096	07-01-2014		11-29-2018	04-16-2019
ctoso0000579	0406030	7	51.4805	07-01-2015		11-29-2018	04-16-2019
ctoso0000579	0406030	7	54.7587	07-01-2016		11-29-2018	04-16-2019
ctoso0000580	0406031	7	40.2131	01-01-2012		11-29-2018	04-16-2019
ctoso0000580	0406031	7	39.6096	07-01-2014		11-29-2018	04-16-2019
ctoso0000580	0406031	7	51.4805	07-01-2015		11-29-2018	04-16-2019
ctoso0000580	0406031	7	54.7587	07-01-2016		11-29-2018	04-16-2019
ctoso0000581	0406032	7	11.5633	01-01-2012		11-29-2018	04-16-2019
ctoso0000581	0406032	7	11.3898	07-01-2014		11-29-2018	04-16-2019
ctoso0000581	0406032	7	14.8032	07-01-2015		11-29-2018	04-16-2019
ctoso0000581	0406032	7	15.7459	07-01-2016		11-29-2018	04-16-2019
ctoso0000582	0406033	7	11.5633	01-01-2012		11-29-2018	04-16-2019
ctoso0000582	0406033	7	11.3898	07-01-2014		11-29-2018	04-16-2019
ctoso0000582	0406033	7	14.8032	07-01-2015		11-29-2018	04-16-2019
ctoso0000582	0406033	7	15.7459	07-01-2016		11-29-2018	04-16-2019
ctoso0000583	0406034	7	11.5633	01-01-2012		11-29-2018	04-16-2019
ctoso0000583	0406034	7	11.3898	07-01-2014		11-29-2018	04-16-2019
ctoso0000583	0406034	7	14.8032	07-01-2015		11-29-2018	04-16-2019
