Brand_ID	ProductLabel	CurrencyKey	UnitProce_EUR	SCD_EffectiveDate	ETL_LoadID	ETL_CreateDate	ETL_ModifiedDate
pware0000231	0306088	7	134.7059	07-01-2016		11-29-2018	04-16-2019
pware0000232	0306089	7	104.9104	01-01-2012		11-29-2018	04-16-2019
pware0000232	0306089	7	111.6386	07-01-2012		11-29-2018	04-16-2019
pware0000232	0306089	7	113.7149	07-01-2013		11-29-2018	04-16-2019
pware0000232	0306089	7	116.2531	07-01-2014		11-29-2018	04-16-2019
pware0000232	0306089	7	147.8592	07-01-2015		11-29-2018	04-16-2019
pware0000232	0306089	7	151.405	07-01-2016		11-29-2018	04-16-2019
pware0000233	0306090	7	99.5106	01-01-2012		11-29-2018	04-16-2019
pware0000233	0306090	7	105.8925	07-01-2012		11-29-2018	04-16-2019
pware0000233	0306090	7	107.8619	07-01-2013		11-29-2018	04-16-2019
pware0000233	0306090	7	110.2695	07-01-2014		11-29-2018	04-16-2019
pware0000233	0306090	7	140.2488	07-01-2015		11-29-2018	04-16-2019
pware0000233	0306090	7	143.6121	07-01-2016		11-29-2018	04-16-2019
pware0000234	0306091	7	123.424	01-01-2012		11-29-2018	04-16-2019
pware0000234	0306091	7	127.6454	07-01-2013		11-29-2018	04-16-2019
pware0000234	0306091	7	127.4166	07-01-2014		11-29-2018	04-16-2019
pware0000234	0306091	7	169.6032	07-01-2015		11-29-2018	04-16-2019
pware0000234	0306091	7	172.3776	07-01-2016		11-29-2018	04-16-2019
pware0000235	0306092	7	121.8812	01-01-2012		11-29-2018	04-16-2019
pware0000235	0306092	7	129.6978	07-01-2012		11-29-2018	04-16-2019
pware0000235	0306092	7	132.11	07-01-2013		11-29-2018	04-16-2019
pware0000235	0306092	7	135.0587	07-01-2014		11-29-2018	04-16-2019
pware0000235	0306092	7	171.7776	07-01-2015		11-29-2018	04-16-2019
pware0000235	0306092	7	175.897	07-01-2016		11-29-2018	04-16-2019
pware0000236	0306093	7	114.9386	01-01-2012		11-29-2018	04-16-2019
pware0000236	0306093	7	113.2138	07-01-2014		11-29-2018	04-16-2019
pware0000236	0306093	7	147.1435	07-01-2015		11-29-2018	04-16-2019
pware0000236	0306093	7	156.5135	07-01-2016		11-29-2018	04-16-2019
