Brand_ID	ProductLabel	CurrencyKey	UnitProce_EUR	SCD_EffectiveDate	ETL_LoadID	ETL_CreateDate	ETL_ModifiedDate
advwk0000062	0301036	7	272.5813	07-01-2013		11-29-2018	04-16-2019
advwk0000062	0301036	7	278.6655	07-01-2014		11-29-2018	04-16-2019
advwk0000062	0301036	7	354.4272	07-01-2015		11-29-2018	04-16-2019
advwk0000062	0301036	7	362.9267	07-01-2016		11-29-2018	04-16-2019
advwk0000063	0301037	7	1002.0486	01-01-2012		11-29-2018	04-16-2019
advwk0000063	0301037	7	1066.3127	07-01-2012		11-29-2018	04-16-2019
advwk0000063	0301037	7	1086.1447	07-01-2013		11-29-2018	04-16-2019
advwk0000063	0301037	7	1110.3878	07-01-2014		11-29-2018	04-16-2019
advwk0000063	0301037	7	1412.2728	07-01-2015		11-29-2018	04-16-2019
advwk0000063	0301037	7	1446.1403	07-01-2016		11-29-2018	04-16-2019
advwk0000064	0301038	7	539.2086	01-01-2012		11-29-2018	04-16-2019
advwk0000064	0301038	7	573.7895	07-01-2012		11-29-2018	04-16-2019
advwk0000064	0301038	7	584.4612	07-01-2013		11-29-2018	04-16-2019
advwk0000064	0301038	7	597.5066	07-01-2014		11-29-2018	04-16-2019
advwk0000064	0301038	7	759.9528	07-01-2015		11-29-2018	04-16-2019
advwk0000064	0301038	7	778.1771	07-01-2016		11-29-2018	04-16-2019
advwk0000065	0301039	7	295.4076	01-01-2012		11-29-2018	04-16-2019
advwk0000065	0301039	7	314.3529	07-01-2012		11-29-2018	04-16-2019
advwk0000065	0301039	7	320.1994	07-01-2013		11-29-2018	04-16-2019
advwk0000065	0301039	7	327.3464	07-01-2014		11-29-2018	04-16-2019
advwk0000065	0301039	7	416.3432	07-01-2015		11-29-2018	04-16-2019
advwk0000065	0301039	7	426.3275	07-01-2016		11-29-2018	04-16-2019
advwk0000066	0301040	7	462.0686	01-01-2012		11-29-2018	04-16-2019
advwk0000066	0301040	7	491.7023	07-01-2012		11-29-2018	04-16-2019
advwk0000066	0301040	7	500.8473	07-01-2013		11-29-2018	04-16-2019
