Brand_ID	ProductLabel	CurrencyKey	UnitProce_EUR	SCD_EffectiveDate	ETL_LoadID	ETL_CreateDate	ETL_ModifiedDate
phoco0000148	0503047	7	221.5411	07-01-2016		11-29-2018	04-16-2019
phoco0000149	0503048	7	223.706	01-01-2012		11-29-2018	04-16-2019
phoco0000149	0503048	7	238.0529	07-01-2012		11-29-2018	04-16-2019
phoco0000149	0503048	7	242.4803	07-01-2013		11-29-2018	04-16-2019
phoco0000149	0503048	7	247.8926	07-01-2014		11-29-2018	04-16-2019
phoco0000149	0503048	7	315.288	07-01-2015		11-29-2018	04-16-2019
phoco0000149	0503048	7	322.8489	07-01-2016		11-29-2018	04-16-2019
phoco0000150	0503049	7	232.1914	01-01-2012		11-29-2018	04-16-2019
phoco0000150	0503049	7	247.0825	07-01-2012		11-29-2018	04-16-2019
phoco0000150	0503049	7	251.6778	07-01-2013		11-29-2018	04-16-2019
phoco0000150	0503049	7	257.2954	07-01-2014		11-29-2018	04-16-2019
phoco0000150	0503049	7	327.2472	07-01-2015		11-29-2018	04-16-2019
phoco0000150	0503049	7	335.0949	07-01-2016		11-29-2018	04-16-2019
phoco0000151	0503050	7	145.7946	01-01-2012		11-29-2018	04-16-2019
phoco0000151	0503050	7	155.1448	07-01-2012		11-29-2018	04-16-2019
phoco0000151	0503050	7	158.0303	07-01-2013		11-29-2018	04-16-2019
phoco0000151	0503050	7	161.5576	07-01-2014		11-29-2018	04-16-2019
phoco0000151	0503050	7	205.4808	07-01-2015		11-29-2018	04-16-2019
phoco0000151	0503050	7	210.4084	07-01-2016		11-29-2018	04-16-2019
phoco0000152	0503051	7	154.28	01-01-2012		11-29-2018	04-16-2019
phoco0000152	0503051	7	164.1744	07-01-2012		11-29-2018	04-16-2019
phoco0000152	0503051	7	167.2278	07-01-2013		11-29-2018	04-16-2019
phoco0000152	0503051	7	170.9604	07-01-2014		11-29-2018	04-16-2019
phoco0000152	0503051	7	217.44	07-01-2015		11-29-2018	04-16-2019
phoco0000152	0503051	7	222.6544	07-01-2016		11-29-2018	04-16-2019
ctoso0000066	0503052	7	197.4784	01-01-2012		11-29-2018	04-16-2019
ctoso0000066	0503052	7	194.5149	07-01-2014		11-29-2018	04-16-2019
ctoso0000066	0503052	7	252.8102	07-01-2015		11-29-2018	04-16-2019
ctoso0000066	0503052	7	268.9091	07-01-2016		11-29-2018	04-16-2019
ctoso0000067	0503053	7	231.42	01-01-2012		11-29-2018	04-16-2019
ctoso0000067	0503053	7	246.2616	07-01-2012		11-29-2018	04-16-2019
ctoso0000067	0503053	7	250.8417	07-01-2013		11-29-2018	04-16-2019
ctoso0000067	0503053	7	256.4406	07-01-2014		11-29-2018	04-16-2019
ctoso0000067	0503053	7	326.16	07-01-2015		11-29-2018	04-16-2019
ctoso0000067	0503053	7	333.9816	07-01-2016		11-29-2018	04-16-2019
ctoso0000068	0503054	7	237.5912	01-01-2012		11-29-2018	04-16-2019
ctoso0000068	0503054	7	252.8286	07-01-2012		11-29-2018	04-16-2019
ctoso0000068	0503054	7	257.5308	07-01-2013		11-29-2018	04-16-2019
